id,application_date,segment,case_count
1,2019-07-06,1,1333.9572251929415
2,2019-07-07,1,639.850563746768
3,2019-07-08,1,2811.934530628713
4,2019-07-09,1,2362.48425525109
5,2019-07-10,1,2438.496803468714
6,2019-07-11,1,2179.6231196255762
7,2019-07-12,1,2050.511462002024
8,2019-07-13,1,1992.6799863535246
9,2019-07-14,1,854.1479011907008
10,2019-07-15,1,2610.3719194007467
11,2019-07-16,1,2856.847815911202
12,2019-07-17,1,3571.7553111857937
13,2019-07-18,1,3230.143290757564
14,2019-07-19,1,3527.0357882498442
15,2019-07-20,1,2147.1819386228194
16,2019-07-21,1,1293.0731720105944
17,2019-07-22,1,3782.955213047056
18,2019-07-23,1,3022.9723598849614
19,2019-07-24,1,3499.8128081554246
20,2019-07-25,1,2699.5017718913546
21,2019-07-26,1,2474.053804945179
22,2019-07-27,1,1844.7278407451288
23,2019-07-28,1,1024.8601494057928
24,2019-07-29,1,3065.8318908913307
25,2019-07-30,1,2685.7350162733737
26,2019-07-31,1,7013.544158810419
27,2019-08-01,1,1574.4360344898864
28,2019-08-02,1,1309.7069443486955
29,2019-08-03,1,1502.9131369101533
30,2019-08-04,1,1079.2008149302933
31,2019-08-05,1,3159.736301422697
32,2019-08-06,1,2741.291946067535
33,2019-08-07,1,2632.63736610264
34,2019-08-08,1,2391.076937432778
35,2019-08-09,1,2511.8050832829394
36,2019-08-10,1,1979.021962916043
37,2019-08-11,1,1007.131155577528
38,2019-08-12,1,3819.1330099142224
39,2019-08-13,1,3383.027033819408
40,2019-08-14,1,3211.472247135581
41,2019-08-15,1,3191.99862207509
42,2019-08-16,1,3286.8017814294763
43,2019-08-17,1,2658.9434243274236
44,2019-08-18,1,1832.4248205971953
45,2019-08-19,1,4284.1781742818575
46,2019-08-20,1,3698.7152834190015
47,2019-08-21,1,3603.796215856038
48,2019-08-22,1,3188.8783094560836
49,2019-08-23,1,3189.0224327056735
50,2019-08-24,1,2687.8400944912737
51,2019-08-25,1,2060.2113758286623
52,2019-08-26,1,4173.346790577332
53,2019-08-27,1,3363.7197195539306
54,2019-08-28,1,3832.7589653298273
55,2019-08-29,1,3428.998839190537
56,2019-08-30,1,3363.4329242518843
57,2019-08-31,1,7549.573627815732
58,2019-09-01,1,2062.3050761702852
59,2019-09-02,1,4286.332518635516
60,2019-09-03,1,4241.228959137139
61,2019-09-04,1,4327.565057935417
62,2019-09-05,1,3750.9984499039506
63,2019-09-06,1,3319.4466721423096
64,2019-09-07,1,2821.6514293938767
65,2019-09-08,1,2484.3870910154646
66,2019-09-09,1,4406.155648846559
67,2019-09-10,1,3660.87495362884
68,2019-09-11,1,4324.804224057859
69,2019-09-12,1,3751.59946969951
70,2019-09-13,1,3855.650610268372
71,2019-09-14,1,3226.82449251017
72,2019-09-15,1,2340.951568831935
73,2019-09-16,1,4444.277136028746
74,2019-09-17,1,4085.89833419377
75,2019-09-18,1,4239.117940007247
76,2019-09-19,1,3794.6536592015136
77,2019-09-20,1,3591.055747944624
78,2019-09-21,1,2919.3692678368307
79,2019-09-22,1,2282.997055480375
80,2019-09-23,1,4364.1670775980265
81,2019-09-24,1,4088.016583766069
82,2019-09-25,1,4233.853236262044
83,2019-09-26,1,3527.6412726364747
84,2019-09-27,1,3263.9987138829424
85,2019-09-28,1,3317.247413303651
86,2019-09-29,1,2790.2529103218535
87,2019-09-30,1,4794.685883491744
88,2019-07-24,2,26313.53069713779
89,2019-07-25,2,24892.839783182968
90,2019-07-26,2,24284.716178788778
91,2019-07-27,2,20921.352155755787
92,2019-07-28,2,16227.718185624966
93,2019-07-29,2,15003.16246453246
94,2019-07-30,2,6934.044343621503
95,2019-07-31,2,2207.430641524098
96,2019-08-01,2,6091.172535145407
97,2019-08-02,2,5912.784479652467
98,2019-08-03,2,4515.896594188479
99,2019-08-04,2,3728.6984455010083
100,2019-08-05,2,3873.397244078748
101,2019-08-06,2,3728.9879153953634
102,2019-08-07,2,3521.6546188915463
103,2019-08-08,2,4061.6142017284656
104,2019-08-09,2,4180.24661976172
105,2019-08-10,2,3487.058693015223
106,2019-08-11,2,10026.886988546754
107,2019-08-12,2,23948.224546569563
108,2019-08-13,2,30779.40346491947
109,2019-08-14,2,31245.988879803623
110,2019-08-15,2,31020.461554289734
111,2019-08-16,2,30487.21336615577
112,2019-08-17,2,30293.45336165946
113,2019-08-18,2,17043.51036332936
114,2019-08-19,2,29767.039829872174
115,2019-08-20,2,32749.618429810766
116,2019-08-21,2,30675.189082528534
117,2019-08-22,2,28053.3266289247
118,2019-08-23,2,27367.992350468816
119,2019-08-24,2,22950.43304587217
120,2019-08-25,2,15884.76368050028
121,2019-08-26,2,22272.883664590143
122,2019-08-27,2,20615.412197571128
123,2019-08-28,2,19634.394065470045
124,2019-08-29,2,16749.783357267934
125,2019-08-30,2,7052.080492557831
126,2019-08-31,2,1768.5126813516717
127,2019-09-01,2,4545.733922812992
128,2019-09-02,2,5481.900705120341
129,2019-09-03,2,4795.66915519504
130,2019-09-04,2,4300.812424358301
